"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id","gene_symbol","gene_name","significance"
3581.66201692669,-8.06615382069146,1.3914961379137,-5.79674898184427,6.76127753708368e-09,9.57474417082684e-07,"ENSG00000188404","SELL","selectin L","Down"
2728.3474330152,4.88874497667354,0.843588293832202,5.79517877668174,6.82484396546615e-09,9.60359214457018e-07,"ENSG00000278535","DHRS11","dehydrogenase/reductase 11","Up"
5069.21660267911,-6.95550249013186,1.2065899646687,-5.76459501056903,8.18541561975052e-09,1.14456821052776e-06,"ENSG00000059804","SLC2A3","solute carrier family 2 member 3","Down"
375.54670680719,4.3615240811515,0.757524349006918,5.75760249405748,8.53169681743902e-09,1.17816903939206e-06,"ENSG00000154269","ENPP3","ectonucleotide pyrophosphatase/phosphodiesterase 3","Up"
414.045198397164,-4.04061452099438,0.701702902079242,-5.75829814729495,8.49661878001815e-09,1.17816903939206e-06,"ENSG00000185745","IFIT1","interferon induced protein with tetratricopeptide repeats 1","Down"
1580.77989970238,-5.8710534722767,1.02045730699197,-5.75335531633654,8.74893288093627e-09,1.20071002927072e-06,"ENSG00000090339","ICAM1","intercellular adhesion molecule 1","Down"
64.9553678706994,4.60296512506672,0.800241344737061,5.75197114637852,8.82088569696764e-09,1.20315798589375e-06,"ENSG00000253549",NA,NA,"Up"
897.328008695759,-6.36948685119586,1.10870893648228,-5.74495852031737,9.19435223922785e-09,1.24645142277288e-06,"ENSG00000138795","LEF1","lymphoid enhancer binding factor 1","Down"
254.985387760259,6.90399782608665,1.20276826190085,5.74008979516601,9.46263629873318e-09,1.27504722927112e-06,"ENSG00000167800","TBX10","T-box transcription factor 10","Up"
252.283398819351,3.83156414011738,0.668833981338596,5.72872229435612,1.0118988986234e-08,1.35527398874061e-06,"ENSG00000283674","LOC729732","uncharacterized LOC729732","Up"
2114.85828127933,5.40662588546618,0.944544772894524,5.72405463522684,1.04011276338386e-08,1.38472018373133e-06,"ENSG00000124429","POF1B","POF1B actin binding protein","Up"
440.933517590909,5.20811076224406,0.910734494797231,5.71858295913521,1.07416070478851e-08,1.42153660414065e-06,"ENSG00000255474","GAU1","GALNT8 antisense upstream 1","Up"
140.166247125962,7.15173315425091,1.25164535782198,5.71386544084324,1.10438336818989e-08,1.45288493638851e-06,"ENSG00000164825","DEFB1","defensin beta 1","Up"
525.404608601261,-4.61859366640307,0.809316499932218,-5.70678302838245,1.15131390704449e-08,1.50571541737178e-06,"ENSG00000178726","THBD","thrombomodulin","Down"
199.844994490336,5.37514638651407,0.942337734834664,5.70405512568925,1.16990214144855e-08,1.52107802987285e-06,"ENSG00000070985","TRPM5","transient receptor potential cation channel subfamily M member 5","Up"
196.834033392224,-7.23157939311489,1.26841444385778,-5.70127486968741,1.18914708812139e-08,1.53711088431412e-06,"ENSG00000139572","GPR84","G protein-coupled receptor 84","Down"
5503.8325427961,7.07442286606189,1.24158535791803,5.69789488974383,1.21295791179911e-08,1.55882619959709e-06,"ENSG00000124253","PCK1","phosphoenolpyruvate carboxykinase 1","Up"
249.966197694997,5.94767529144136,1.04409300528311,5.69649950851709,1.22292244032281e-08,1.5625996905573e-06,"ENSG00000170703","TTLL6","tubulin tyrosine ligase like 6","Up"
527.382643653103,5.2213657197985,0.916798102499848,5.69521872434216,1.23213860092576e-08,1.56537928653614e-06,"ENSG00000184163","C1QTNF12","C1q and TNF related 12","Up"
529.227673863977,9.55148025470102,1.68078853580968,5.68273762653897,1.32555547036003e-08,1.67449288480196e-06,"ENSG00000172410","INSL5","insulin like 5","Up"
931.375880996296,6.39549220188475,1.12593663651452,5.68015285627691,1.3457442041078e-08,1.69039157570219e-06,"ENSG00000198074","AKR1B10","aldo-keto reductase family 1 member B10","Up"
2019.056396304,-7.67054097029292,1.35424855969199,-5.66405695276316,1.47835303153839e-08,1.84652937922432e-06,"ENSG00000123689","G0S2","G0/G1 switch 2","Down"
20469.6060335432,-6.58140943302251,1.16524440568476,-5.64809356810853,1.62236874164094e-08,2.01509073926833e-06,"ENSG00000170345","FOS","Fos proto-oncogene, AP-1 transcription factor subunit","Down"
193.855204839228,6.53462245612671,1.15754076029145,5.64526337239423,1.64928570489799e-08,2.03714272649984e-06,"ENSG00000234155","LINC02535","long intergenic non-protein coding RNA 2535","Up"
9962.07177189505,-7.71815700327126,1.36938091246918,-5.63623819566344,1.73804936782984e-08,2.12318964807477e-06,"ENSG00000115956","PLEK","pleckstrin","Down"
284.342570796313,-11.1989249160699,1.98683829008822,-5.63655581429964,1.73484825007037e-08,2.12318964807477e-06,"ENSG00000248323","LUCAT1","lung cancer associated transcript 1","Down"
7550.65558267306,4.64266182398842,0.824748117199505,5.62918753880025,1.81060449872773e-08,2.19973605574938e-06,"ENSG00000002726","AOC1","amine oxidase copper containing 1","Up"
1222.72893558633,6.1997052627707,1.10181483629037,5.6268122905697,1.83570297234892e-08,2.21810783609965e-06,"ENSG00000107954","NEURL1","neuralized E3 ubiquitin protein ligase 1","Up"
10383.7622660344,-6.3469858341043,1.12953211478096,-5.61912826651689,1.91923337870684e-08,2.30650355182645e-06,"ENSG00000120738","EGR1","early growth response 1","Down"
607.449105226917,-7.44373758534072,1.32802715212434,-5.60510948396918,2.08123364852908e-08,2.48774557568533e-06,"ENSG00000277632","CCL3","C-C motif chemokine ligand 3","Down"
164.040059887697,4.79474124661785,0.856988214156962,5.5948741971143,2.20781799392314e-08,2.61097965206879e-06,"ENSG00000284624","LOC105374312","uncharacterized LOC105374312","Up"
1483.22451350582,4.66359817162198,0.833498072927814,5.59521170245811,2.20352723855094e-08,2.61097965206879e-06,"ENSG00000166143","PPP1R14D","protein phosphatase 1 regulatory inhibitor subunit 14D","Up"
401.853869414437,-6.03310821715733,1.08058423050269,-5.58319106170067,2.36145072198244e-08,2.74880282208563e-06,"ENSG00000184292","TACSTD2","tumor associated calcium signal transducer 2","Down"
3737.97955948096,6.77122910418034,1.21270911180405,5.58355589009086,2.35650000865294e-08,2.74880282208563e-06,"ENSG00000259823","LYPD8","LY6/PLAUR domain containing 8","Up"
375.226936908653,5.11969522553101,0.916824858636122,5.58415838892842,2.348346160127e-08,2.74880282208563e-06,"ENSG00000128242","GAL3ST1","galactose-3-O-sulfotransferase 1","Up"
486.153184479627,-3.82489924451101,0.686115992249396,-5.57471227564784,2.47939308425969e-08,2.87105971053884e-06,"ENSG00000135636","DYSF","dysferlin","Down"
3665.09072338034,6.47927209764096,1.16525373361952,5.56039591266958,2.69163344403184e-08,3.10067804980103e-06,"ENSG00000159184","HOXB13","homeobox B13","Up"
136.70016445242,7.31637946232169,1.31737822046365,5.55374253852982,2.7961723629307e-08,3.19138883488e-06,"ENSG00000243955","GSTA1","glutathione S-transferase alpha 1","Up"
19548.3938851151,9.95641083386669,1.79279773951863,5.55356056871201,2.79908614582648e-08,3.19138883488e-06,"ENSG00000174992","ZG16","zymogen granule protein 16","Up"
6619.26379278719,-4.66042729506248,0.841774455755896,-5.53643231057363,3.08695063698472e-08,3.50164150571844e-06,"ENSG00000137331","IER3","immediate early response 3","Down"
103.444268483664,7.2262498058007,1.30586783726627,5.53367622632339,3.13587604321864e-08,3.53908284613604e-06,"ENSG00000272068",NA,NA,"Up"
608.323184639806,11.7120311661317,2.11852311193092,5.52839433290716,3.23174984798021e-08,3.62886335202747e-06,"ENSG00000135220","UGT2A3","UDP glucuronosyltransferase family 2 member A3","Up"
2053.90291966861,-7.62820476282254,1.38126409175996,-5.52262583841075,3.33970443081462e-08,3.73123862363324e-06,"ENSG00000140379","BCL2A1","BCL2 related protein A1","Down"
153.664438716467,-3.57534814220145,0.647512100586195,-5.5216700027145,3.35792702821353e-08,3.73283958091357e-06,"ENSG00000184979","USP18","ubiquitin specific peptidase 18","Down"
4464.34349309698,4.92850084600583,0.893288928050286,5.51725280728923,3.44339923191455e-08,3.80881070264459e-06,"ENSG00000122971","ACADS","acyl-CoA dehydrogenase short chain","Up"
271.094658952014,5.48748794941189,0.995348353885939,5.51313309354277,3.5250145720371e-08,3.87978460297529e-06,"ENSG00000043039","BARX2","BARX homeobox 2","Up"
128.654434909325,6.63984662870814,1.20461573634268,5.51200389334717,3.54771071157996e-08,3.88552966751513e-06,"ENSG00000290677","LOC101928215","uncharacterized LOC101928215","Up"
2985.55356677872,4.00662243259948,0.727845784159115,5.50476834488827,3.6965401202859e-08,4.02868512227041e-06,"ENSG00000158467","AHCYL2","adenosylhomocysteinase like 2","Up"
1511.78240679043,6.79494220935865,1.23587803863628,5.49806857710366,3.83973613886976e-08,4.16433432075567e-06,"ENSG00000124664","SPDEF","SAM pointed domain containing ETS transcription factor","Up"
580.135690806996,3.60048446104405,0.655107660537254,5.49601947577791,3.88459626352981e-08,4.19253537509992e-06,"ENSG00000152078","TLCD4","TLC domain containing 4","Up"
1989.85406213706,-6.96386059712176,1.26834666482735,-5.49050254968717,4.00791704649297e-08,4.30473525095064e-06,"ENSG00000184588","PDE4B","phosphodiesterase 4B","Down"
74.3701136666223,-3.45985945138752,0.630720773604969,-5.48556444654935,4.12151260587539e-08,4.40546104646286e-06,"ENSG00000182463","TSHZ2","teashirt zinc finger homeobox 2","Down"
3596.86950451855,8.68205463075714,1.58395446487884,5.48125266430638,4.22324833371925e-08,4.49260670830526e-06,"ENSG00000248144","ADH1C","alcohol dehydrogenase 1C (class I), gamma polypeptide","Up"
1609.05641285262,-3.95855163985282,0.722516815921685,-5.47883668950052,4.28131283439856e-08,4.53268705938967e-06,"ENSG00000157601","MX1","MX dynamin like GTPase 1","Down"
2507.28539955448,2.51827483304716,0.459889974637295,5.47582024381652,4.35489598245309e-08,4.5887394491886e-06,"ENSG00000114023","FAM162A","family with sequence similarity 162 member A","Up"
592.346187571896,3.71163237069035,0.678131291329764,5.47332414555317,4.4167115585389e-08,4.63192207929224e-06,"ENSG00000184731","FAM110C","family with sequence similarity 110 member C","Up"
672.039284560581,3.78053261283393,0.691040051025933,5.47078654445754,4.48042665272385e-08,4.6766819610333e-06,"ENSG00000119125","GDA","guanine deaminase","Up"
1638.10963289965,-3.70405274852714,0.678686006320472,-5.45768251302076,4.82389202130611e-08,5.01166314531303e-06,"ENSG00000213626","LBH","LBH regulator of Wnt signaling pathway","Down"
623.911660361255,-7.02801816838535,1.28889067879657,-5.45276514447862,4.95925479599903e-08,5.12833078509053e-06,"ENSG00000133048","CHI3L1","chitinase 3 like 1","Down"
1319.68766033806,3.88830910295568,0.713224970668887,5.45172878525144,4.98824929209184e-08,5.1344327088462e-06,"ENSG00000160182","TFF1","trefoil factor 1","Up"
32.9048144649287,-3.87201184809399,0.711447857211603,-5.44243939853817,5.25558426651769e-08,5.38467304135888e-06,"ENSG00000029534","ANK1","ankyrin 1","Down"
1260.56571041753,-9.26954327784537,1.70883737337271,-5.42447363469713,5.81255685406755e-08,5.92800809800385e-06,"ENSG00000143546","S100A8","S100 calcium binding protein A8","Down"
465935.218538703,2.18625392297263,0.403558488126395,5.41744006704647,6.0458405707548e-08,6.13777047532381e-06,"ENSG00000210082",NA,NA,"Up"
8655.82351569919,5.50122810230454,1.01675788526272,5.4105585823739,6.28284654115336e-08,6.34938759770285e-06,"ENSG00000176387","HSD11B2","hydroxysteroid 11-beta dehydrogenase 2","Up"
705.539466640952,-6.75563194751339,1.24903239248614,-5.40869235109798,6.3486577837955e-08,6.38686463833147e-06,"ENSG00000126262","FFAR2","free fatty acid receptor 2","Down"
1449.96682012706,-6.06944993818927,1.12424806527416,-5.39867501280438,6.71348579800704e-08,6.723465303923e-06,"ENSG00000197405","C5AR1","complement C5a receptor 1","Down"
670.585184887427,4.83016498566565,0.894871744894025,5.39760587282556,6.75360219601265e-08,6.73331110421297e-06,"ENSG00000156298","TSPAN7","tetraspanin 7","Up"
58.7719067902981,6.0455850361763,1.12038374342262,5.39599496303637,6.81448581538823e-08,6.76368138988958e-06,"ENSG00000184313","MROH7","maestro heat like repeat family member 7","Up"
99.6930230887197,5.94952696465206,1.10309918017112,5.39346513133038,6.91117422399812e-08,6.82916162320668e-06,"ENSG00000224961",NA,NA,"Up"
3618.56154874619,2.66417464789274,0.494601794900675,5.38650420471634,7.18412494358342e-08,7.06746238365886e-06,"ENSG00000163694","RBM47","RNA binding motif protein 47","Up"
213.796594414959,3.45680767527665,0.642242857507221,5.38239956251718,7.34993892652422e-08,7.19873093186841e-06,"ENSG00000151632","AKR1C2","aldo-keto reductase family 1 member C2","Up"
204.071199358114,3.5447622944556,0.659091543085699,5.37825485949937,7.52112995944844e-08,7.33409133282532e-06,"ENSG00000152503","TRIM36","tripartite motif containing 36","Up"
1101.84314151075,3.73911918102979,0.696635449480076,5.36739722880946,7.98809973853645e-08,7.75543325270223e-06,"ENSG00000006555","TTC22","tetratricopeptide repeat domain 22","Up"
622.606722305802,4.81563617286133,0.898672328432417,5.3586118327037,8.38638189162175e-08,8.10671428680114e-06,"ENSG00000223572","CKMT1B","creatine kinase, mitochondrial 1B","Up"
1517.84008762035,10.5553432289182,1.97107842963534,5.35511072021167,8.55040428147118e-08,8.22948651038739e-06,"ENSG00000039987","BEST2","bestrophin 2","Up"
4065.83357913813,-7.49839921871192,1.40477297933606,-5.33780143055992,9.40804114309193e-08,9.01590425579151e-06,"ENSG00000136689","IL1RN","interleukin 1 receptor antagonist","Down"
1371.69673593074,2.74821694573281,0.515189947787408,5.33437610251443,9.58736230647976e-08,9.14831871931178e-06,"ENSG00000234771",NA,NA,"Up"
12730.1124326516,4.72363859794326,0.885993738506945,5.33145821764318,9.74272392186788e-08,9.18711883261774e-06,"ENSG00000204385","SLC44A4","solute carrier family 44 member 4","Up"
329.637102051013,4.70528345205078,0.882705828187654,5.33052269713856,9.79304925281278e-08,9.18711883261774e-06,"ENSG00000261183","SPINT1-AS1","SPINT1 antisense RNA 1","Up"
187.744937595926,5.19487986389986,0.974213056699459,5.33238579402704,9.69307314172728e-08,9.18711883261774e-06,"ENSG00000291051",NA,NA,"Up"
2724.84886715201,5.10220225599744,0.957168221167446,5.33051781616229,9.79331247843478e-08,9.18711883261774e-06,"ENSG00000064787","BCAS1","brain enriched myelin associated protein 1","Up"
8194.27506205885,4.79087298827361,0.899115057366306,5.32843149385916,9.90645487414748e-08,9.25421055533281e-06,"ENSG00000128311","TST","thiosulfate sulfurtransferase","Up"
234.593285605055,2.92067456658067,0.54915856166262,5.31845403217989,1.04652651853333e-07,9.73532388558639e-06,"ENSG00000105609","LILRB5","leukocyte immunoglobulin like receptor B5","Up"
3395.73349874014,4.47594334377258,0.841993032380262,5.31589119107004,1.0613656234857e-07,9.83222579456567e-06,"ENSG00000140297","GCNT3","glucosaminyl (N-acetyl) transferase 3, mucin type","Up"
645.73466613518,-3.46189771511162,0.651898634624233,-5.31048468464292,1.0933407259801e-07,1.00864084484296e-05,"ENSG00000184014","DENND5A","DENN domain containing 5A","Down"
77.5682030574773,4.28161199155835,0.80653962863366,5.30861948942512,1.10458661092934e-07,1.01480471573521e-05,"ENSG00000286158",NA,NA,"Up"
231.66941545306,-4.41166142951737,0.831344851105782,-5.30665634561802,1.11654395553747e-07,1.02156879685039e-05,"ENSG00000127507","ADGRE2","adhesion G protein-coupled receptor E2","Down"
1319.28446629505,3.58073189784005,0.675437725983531,5.30135016166887,1.14949370951597e-07,1.04334015164825e-05,"ENSG00000188761","BCL2L15","BCL2 like 15","Up"
87.3908076195434,9.32715754673504,1.75940502831592,5.30131345348199,1.1497249006154e-07,1.04334015164825e-05,"ENSG00000178473","UCN3","urocortin 3","Up"
33.9284724772353,8.99176519064446,1.69798530187832,5.2955494848499,1.18659054220889e-07,1.06807560829677e-05,"ENSG00000169347","GP2","glycoprotein 2","Up"
775.088287044912,7.73527631181963,1.46069053319864,5.29562979701171,1.18606910412149e-07,1.06807560829677e-05,"ENSG00000184809","B3GALT5-AS1","B3GALT5 antisense RNA 1","Up"
3458.1676426627,7.13119497393397,1.34808032279306,5.28988877989036,1.22390761332971e-07,1.0972233051274e-05,"ENSG00000137634","NXPE4","neurexophilin and PC-esterase domain family member 4","Up"
75.1924010551388,7.72292536104145,1.46073526206233,5.28701234345357,1.243302531918e-07,1.11013434506558e-05,"ENSG00000275718","CCL15","C-C motif chemokine ligand 15","Up"
1439.60379282199,4.22447774611849,0.799807860351349,5.28186575243547,1.27874889112554e-07,1.13721696385577e-05,"ENSG00000151882","CCL28","C-C motif chemokine ligand 28","Up"
4104.5943129872,4.45161175645094,0.843076855543825,5.28019684940756,1.29045169147511e-07,1.13851636732405e-05,"ENSG00000176058","TPRN","taperin","Up"
49.018329656307,5.54828818444459,1.05067079455653,5.28071039300796,1.28683959253979e-07,1.13851636732405e-05,"ENSG00000232070","TMEM253","transmembrane protein 253","Up"
350.709669150054,-8.16346288759916,1.54664518198768,-5.2781743238018,1.30477310232141e-07,1.14660159620205e-05,"ENSG00000122641","INHBA","inhibin subunit beta A","Down"
1241.9576496674,3.50409829809606,0.664429721208563,5.27384339719525,1.33595918850735e-07,1.16938506449149e-05,"ENSG00000177943","MAMDC4","MAM domain containing 4","Up"
95.1099853842516,7.00324164412533,1.328676306207,5.27084107047685,1.35800021612907e-07,1.18401642373324e-05,"ENSG00000143867","OSR1","odd-skipped related transcription factor 1","Up"
67.5451059010254,6.13735276634936,1.16463912911152,5.26974632136174,1.36612430053351e-07,1.18644693647506e-05,"ENSG00000271420",NA,NA,"Up"
2503.90671924604,4.45226118613495,0.845871117240772,5.26352194251318,1.41321632119286e-07,1.21783094841398e-05,"ENSG00000204219","TCEA3","transcription elongation factor A3","Up"
869.177384173727,2.2566635513092,0.428732806608312,5.26356629706406,1.41287525680972e-07,1.21783094841398e-05,"ENSG00000167130","DOLPP1","dolichyldiphosphatase 1","Up"
656.724368961969,-9.44338038818517,1.79442592824069,-5.2626192252158,1.42017509564573e-07,1.21910242862902e-05,"ENSG00000108244","KRT23","keratin 23","Down"
