"","SRR36750771","SRR36750772","SRR36750775","SRR36750776","SRR36750778","SRR36750779","SRR36750780","SRR36750781","SRR36750783","SRR36750784"
"ENSG00000172046",1652.64397106002,1397.32306106255,1737.37835829803,2806.92500335802,1430.77878642319,1815.59697122317,1524.96275914667,1701.60022531036,1864.16873318635,3096.40961845209
"ENSG00000014257",20.3369400583811,41.580482631462,125.345105301867,260.446139830713,97.0710807208432,178.499702226997,170.803378345017,126.939981284254,96.3327417987362,80.6131746319466
"ENSG00000144802",25785.0992634948,861.153679762122,2068.98756093208,1981.86204944174,1729.33353889233,808.858650662907,1263.56753372363,2349.39711392762,843.562387642987,466.404796084834
"ENSG00000260261",0,0,3.17329380511056,4.75266678523199,6.52578693921635,1.01999829843998,0,0,2.60358761618206,2.87904195114095
"ENSG00000253540",1.07036526623059,2.18844645428748,5.55326415894348,2.8516000711392,2.44717010220613,4.07999319375993,3.77466029491749,3.02238050676795,1.73572507745471,0
"ENSG00000291223",28.8998621882258,79.8782955814929,45.2194367228255,98.8554691328255,38.3389982678961,40.7999319375993,44.3522584652805,23.171583885221,33.8466390103668,149.710181459329
"ENSG00000180385",0,3.28266968143121,1.58664690255528,0.950533357046399,8.97295704142248,2.03999659687997,9.43665073729373,0,0.867862538727353,0
"ENSG00000206815",0,1.09422322714374,1.58664690255528,0.950533357046399,0,2.03999659687997,0,5.03730084461325,0.867862538727353,0
"ENSG00000163810",6.42219159738351,0,16.6597924768304,19.010667140928,0.815723367402044,4.07999319375993,0,1.00746016892265,1.73572507745471,2.87904195114095
"ENSG00000157087",0,2.18844645428748,0,4.75266678523199,4.07861683701022,0,2.83099522118812,5.03730084461325,1.73572507745471,2.87904195114095
"ENSG00000182504",419.58318436239,165.227707298704,135.658310168476,196.760404908605,172.933353889233,159.119734556637,205.718986073003,143.059343987016,140.593731273831,86.3712585342285
"ENSG00000242759",2.14073053246117,5.47111613571869,2.37997035383292,0,0.815723367402044,0,1.88733014745875,3.02238050676795,1.73572507745471,0
"ENSG00000114279",0,27.3555806785935,5.55326415894348,94.1028023475935,7.3415103066184,21.4199642672397,0,1.00746016892265,3.47145015490941,7.19760487785238
"ENSG00000270194",4.28146106492234,22.9786877700185,19.833086281941,13.3074669986496,17.945914082845,25.4999574609996,18.8733014745875,19.1417432095304,13.8858006196376,27.350898535839
"ENSG00000173578",26.7591316557646,2.18844645428748,11.8998517691646,10.4558669275104,8.15723367402044,10.1999829843998,10.3803158110231,25.1865042230663,21.6965634681838,1.43952097557048
"ENSG00000196277",0,1.09422322714374,3.9666172563882,1.9010667140928,4.89434020441226,0,0.943665073729373,9.06714152030385,0.867862538727353,2.87904195114095
"ENSG00000114784",1376.48973237253,631.366802061937,768.730424288033,912.512022764543,640.342843410604,718.078802101748,582.241350491023,683.057994529557,721.19376968243,489.437131693962
"ENSG00000242578",1.07036526623059,4.37689290857495,3.17329380511056,11.4064002845568,2.44717010220613,1.01999829843998,4.71832536864687,3.02238050676795,1.73572507745471,1.43952097557048
"ENSG00000013293",0,0,0,0,0,0,0,9.06714152030385,4.33931269363676,0
"ENSG00000252768",2.14073053246117,1.09422322714374,0,0,4.07861683701022,0,0.943665073729373,0,6.94290030981882,0
"ENSG00000114026",455.975603414229,408.145263724614,483.133981828082,807.002820132393,361.365451759105,473.279210476152,514.297465182508,411.043748920441,492.945921997136,652.103001933425
"ENSG00000273375",7.4925568636141,7.65956259000617,11.106528317887,4.75266678523199,2.44717010220613,1.01999829843998,0.943665073729373,0,6.07503777109147,1.43952097557048
"ENSG00000260377",0,2.18844645428748,1.58664690255528,1.9010667140928,3.26289346960818,7.13998808907989,4.71832536864687,1.00746016892265,3.47145015490941,0
"ENSG00000144711",2815.06065018644,1421.39597205972,614.825674740171,844.073621057202,723.546626885613,972.058378413304,625.649943882574,850.296382570717,576.260725714962,545.57844974121
"ENSG00000251287",6.42219159738351,8.75378581714991,1.58664690255528,11.4064002845568,25.2874243894634,6.1199897906399,8.49298566356436,8.0596813513812,8.67862538727353,10.0766468289933
"ENSG00000189283",83.4884907659857,86.4436349443553,130.105046009533,178.700271124723,132.147185519131,180.539698823877,223.648622473861,110.820618581492,117.161442728193,169.863475117316
"ENSG00000163605",1860.29483270876,791.123393224923,1196.33176452668,1007.56535846918,1154.24856487389,932.278444774145,1056.9048825769,1113.24348665953,1057.92443470864,663.619169737989
"ENSG00000255423",22.4776705908423,3.28266968143121,17.4531159281081,12.3569336416032,10.6044037762266,5.09999149219992,7.54932058983499,10.0746016892265,5.20717523236412,20.1532936579867
"ENSG00000173705",2.14073053246117,17.5075716342998,7.13991106149876,11.4064002845568,3.26289346960818,2.03999659687997,0,0,0,0
"ENSG00000145050",2000.51268258496,2390.87775130907,2284.7715396796,2951.40607362907,1801.93291859112,992.458344382104,1505.14579259835,922.833514733148,981.552531300636,2676.06949358551
"ENSG00000259956",1035.04321244498,1373.25015006539,1355.78977823349,1805.06284503111,1086.54352537952,1675.85720433689,1249.41255761769,837.199400374723,734.21170776334,744.232344369936
"ENSG00000172771",25.6887663895341,4.37689290857495,9.51988141533167,38.9718676389024,3.26289346960818,23.4599608641196,0.943665073729373,22.1641237162983,12.1500755421829,27.350898535839
"ENSG00000240891",265.450586025185,35.0151432685996,118.205194240368,65.5868016362015,152.540269704182,63.239894503279,83.0425264881848,116.865379595027,61.618240249642,51.8227551205371
"ENSG00000279891",13.9147484609976,3.28266968143121,0.79332345127764,0.950533357046399,7.3415103066184,4.07999319375993,2.83099522118812,11.0820618581492,16.4893882358197,82.0526956075171
"ENSG00000157005",2.14073053246117,1.09422322714374,110.271959727592,7.60426685637119,0,0,0.943665073729373,1219.02680439641,3235.39154437557,2814.26350724028
"ENSG00000113916",5228.73432553641,691.549079554842,263.383385824176,160.640137340841,573.453527283637,196.859671598917,161.366727607723,198.469653277762,212.626321988201,64.7784439006714
"ENSG00000290021",804.9146802054,7.65956259000617,0.79332345127764,16.1590670697888,10.6044037762266,5.09999149219992,1.88733014745875,6.0447610135359,3.47145015490941,21.5928146335571
"ENSG00000289331",55.6589938439905,1.09422322714374,2.37997035383292,0.950533357046399,0,2.03999659687997,0,1.00746016892265,1.73572507745471,4.31856292671143
"ENSG00000174500",939.780703750454,19.6960180885873,107.098665922481,239.534405975693,84.8352302098126,142.799761781598,81.1551963407261,240.782980372513,210.890596910747,69.0970068273828
"ENSG00000261488",7.4925568636141,25.167134224306,46.8060836253807,113.113469488521,132.962908886533,226.439622253676,101.915827962772,200.484573615607,247.340823537296,174.182038044028
"ENSG00000172139",1.07036526623059,5.47111613571869,11.8998517691646,22.8128005691136,53.8377422485349,41.8199302360393,21.7042966957756,66.4923711488949,50.3360272461865,12.9556887801343
"ENSG00000244144",0,3.28266968143121,8.72655796405404,3.8021334281856,4.07861683701022,8.15998638751987,9.43665073729373,23.171583885221,8.67862538727353,12.9556887801343
"ENSG00000236297",5.35182633115293,3.28266968143121,0,0,0,0,0,5.03730084461325,0,0
"ENSG00000293182",1.07036526623059,1.09422322714374,0,0.950533357046399,2.44717010220613,4.07999319375993,3.77466029491749,4.0298406756906,9.54648792600088,0
"ENSG00000293229",0,3.28266968143121,2.37997035383292,0,0.815723367402044,0,0.943665073729373,1.00746016892265,0.867862538727353,1.43952097557048
"ENSG00000293339",44.9553411816846,43.7689290857495,47.5994070766584,37.0708009248096,51.3905721463288,17.3399710734797,27.3662871381518,15.1119025338398,26.0358761618206,43.1856292671143
"ENSG00000239388",31.040592720687,15.3191251800123,8.72655796405404,17.1096004268352,20.3930841850511,11.2199812828398,6.60565551610561,9.06714152030385,14.753663158365,4.31856292671143
"ENSG00000169282",22.4776705908423,27.3555806785935,29.3529676972727,19.010667140928,37.523274900494,12.2399795812798,20.7606316220462,25.1865042230663,18.2251133132744,21.5928146335571
"ENSG00000249786",1.07036526623059,2.18844645428748,3.9666172563882,0,2.44717010220613,0,2.83099522118812,0,2.60358761618206,2.87904195114095
"ENSG00000206560",630.445141809815,628.084132380506,810.776567205748,673.928150145897,947.870552921175,704.818824222029,872.89019319967,793.878613111049,610.975227264056,374.275453648324
