"Gene_ID","log2FC","p_value","adjusted_p_value","Regulation","Gene_Symbol","Gene_Name"
"ENSG00000058866",1.72102620973551,0.22365084957961,0.654916620140637,"NS","DGKG","diacylglycerol kinase gamma"
"ENSG00000174953",0.926048059015806,0.166105416915029,0.602032562783103,"NS","DHX36","DEAH-box helicase 36"
"ENSG00000174928",-0.893786133720381,0.426862830793318,0.791709387054043,"NS","C3orf33","chromosome 3 open reading frame 33"
"ENSG00000158163",0.763706878521978,0.538739200944598,0.847270245518674,"NS","DZIP1L","DAZ interacting zinc finger protein 1 like"
"ENSG00000010327",-1.43442653553839,0.0268525705995059,0.353050749375152,"NS","STAB1","stabilin 1"
"ENSG00000187715",0.913799116934716,0.613614474351717,0.880654743429152,"NS","KBTBD12","kelch repeat and BTB domain containing 12"
"ENSG00000163820",1.00093178348415,0.031049018983872,0.37578869934095,"NS","FYCO1","FYVE and coiled-coil domain autophagy adaptor 1"
"ENSG00000151090",-0.013150294265776,0.985650696963461,0.998148472432294,"NS","THRB","thyroid hormone receptor beta"
"ENSG00000168268",-0.0690200679564363,0.93534626208987,0.985408752904435,"NS","NT5DC2","5'-nucleotidase domain containing 2"
"ENSG00000114316",-0.0920436179662504,0.813512272596566,0.953147079555314,"NS","USP4","ubiquitin specific peptidase 4"
"ENSG00000172215",-0.131929679719143,0.884668335632585,0.972558294270464,"NS","CXCR6","C-X-C motif chemokine receptor 6"
"ENSG00000082781",-0.212954113964323,0.842305019877245,0.960703191307597,"NS","ITGB5","integrin subunit beta 5"
"ENSG00000131374",0.551079792579494,0.176070355668475,0.611825672677926,"NS","TBC1D5","TBC1 domain family member 5"
"ENSG00000173226",0.498422047462287,0.275174037900257,0.697414050807222,"NS","IQCB1","IQ motif containing B1"
"ENSG00000170248",0.252318792950603,0.548702009326125,0.851697674581274,"NS","PDCD6IP","programmed cell death 6 interacting protein"
"ENSG00000131375",0.844661480706293,0.134250825703279,0.571047285783912,"NS","CAPN7","calpain 7"
"ENSG00000172053",-0.154155441037261,0.733184796803155,0.92478122309047,"NS","QARS1","glutaminyl-tRNA synthetase 1"
"ENSG00000163870",-1.38755935839873,0.0332028922395911,0.381950726666399,"NS","TPRA1","transmembrane protein adipocyte associated 1"
"ENSG00000170011",2.84486913265776,0.0281886931745266,0.360874358585783,"NS","MYRIP","myosin VIIA and Rab interacting protein"
"ENSG00000004838",-1.08920986548418,0.303158974157313,0.713941517119343,"NS","ZMYND10","zinc finger MYND-type containing 10"
"ENSG00000114388",-0.251133875648563,0.614199422745223,0.881120298640441,"NS","NPRL2","NPR2 like, GATOR1 complex subunit"
"ENSG00000173402",0.481651102385378,0.532669281351538,0.84461677676804,"NS","DAG1","dystroglycan 1"
"ENSG00000122068",0.814017771430602,0.0570674816926276,0.444857990068671,"NS","FYTTD1","forty-two-three domain containing 1"
"ENSG00000163939",0.493159762786028,0.170234067366089,0.607214938280545,"NS","PBRM1","polybromo 1"
"ENSG00000144749",2.6196201482403,0.00540087912604381,0.236973711881617,"NS","LRIG1","leucine rich repeats and immunoglobulin like domains 1"
"ENSG00000072274",0.194499542554522,0.756354747053438,0.933804020677585,"NS","TFRC","transferrin receptor"
