"Gene_ID","log2FC","p_value","adjusted_p_value","Regulation","Gene_Symbol","Gene_Name"
"ENSG00000125814",0.821179637800576,0.182703474763871,1,"NS","NAPB","NSF attachment protein beta"
"ENSG00000124198",0.210574527108103,0.759820552202395,1,"NS","ARFGEF2","ARF guanine nucleotide exchange factor 2"
"ENSG00000101365",0.181866975557273,0.695606553092715,1,"NS","IDH3B","isocitrate dehydrogenase (NAD(+)) 3 non-catalytic subunit beta"
"ENSG00000125848",2.07925023901242,0.0190980200112948,0.994375809451067,"NS","FLRT3","fibronectin leucine rich transmembrane protein 3"
"ENSG00000149636",0.450757862798526,0.51809047701796,1,"NS","DSN1","DSN1 component of MIS12 kinetochore complex"
"ENSG00000125846",-0.00399440172117388,0.99313842681827,1,"NS","ZNF133","zinc finger protein 133"
"ENSG00000166619",0.019735457185163,0.973037746069248,1,"NS","BLCAP","BLCAP apoptosis inducing factor"
"ENSG00000125835",0.421174343985492,0.577795585020137,1,"NS","SNRPB","small nuclear ribonucleoprotein polypeptides B and B1"
"ENSG00000101298",-1.07050990034248,0.0427502479624506,1,"NS","SNPH","syntaphilin"
"ENSG00000125895",1.87577621536337,0.159664051394257,1,"NS","TMEM74B","transmembrane protein 74B"
"ENSG00000197114",-0.0983885934438174,0.843682296915022,1,"NS","ZGPAT","zinc finger CCCH-type and G-patch domain containing"
"ENSG00000198053",-0.251054119251475,0.701529572008018,1,"NS","SIRPA","signal regulatory protein alpha"
"ENSG00000062598",0.4125014984902,0.492731413352999,1,"NS","ELMO2","engulfment and cell motility 2"
"ENSG00000101246",1.21666438731279,0.136961804178639,1,"NS","ARFRP1","ARF related protein 1"
"ENSG00000197496",-0.656217017702813,0.589383254386962,1,"NS","SLC2A10","solute carrier family 2 member 10"
"ENSG00000154930",0.700305225851245,0.123702417777007,1,"NS","ACSS1","acyl-CoA synthetase short chain family member 1"
"ENSG00000124253",-3.48602440253687,0.00483902908077552,0.520024529199549,"NS","PCK1","phosphoenolpyruvate carboxykinase 1"
"ENSG00000244274",-0.0770361751755815,0.942406818803447,1,"NS","DBNDD2","dysbindin domain containing 2"
"ENSG00000196562",0.386610580653393,0.729180652586068,1,"NS","SULF2","sulfatase 2"
"ENSG00000088833",0.198328102870468,0.654382751867662,1,"NS","NSFL1C","NSFL1 cofactor"
"ENSG00000196209",-0.281625873713848,0.740590313664377,1,"NS","SIRPB2","signal regulatory protein beta 2"
"ENSG00000172296",-1.19199390454444,0.172549957873314,1,"NS","SPTLC3","serine palmitoyltransferase long chain base subunit 3"
"ENSG00000132623",0.600948981176312,0.336507327468593,1,"NS","ANKEF1","ankyrin repeat and EF-hand domain containing 1"
"ENSG00000089091",-0.113262612558952,0.885978386180194,1,"NS","DZANK1","double zinc ribbon and ankyrin repeat domains 1"
"ENSG00000089199",-8.06398028645035,3.07107408371182e-07,0.000354116788505432,"Down","CHGB","chromogranin B"
"ENSG00000204070",0.12976628996421,0.78824301301158,1,"NS","SYS1","SYS1 golgi trafficking protein"
"ENSG00000124207",0.265498944986014,0.720293271397473,1,"NS","CSE1L","chromosome segregation 1 like"
"ENSG00000244005",0.212886662663372,0.723445282670395,1,"NS","NFS1","NFS1 cysteine desulfurase"
"ENSG00000087586",0.718834675495945,0.388252105242486,1,"NS","AURKA","aurora kinase A"
"ENSG00000131061",-0.262823507388261,0.570791730044041,1,"NS","ZNF341","zinc finger protein 341"
"ENSG00000089050",-0.244723829716671,0.598052451823472,1,"NS","RBBP9","RB binding protein 9, serine hydrolase"
"ENSG00000060491",0.699211704928935,0.268428819402692,1,"NS","OGFR","opioid growth factor receptor"
